Java HotSpot(TM) 64-Bit Server VM (25.161-b12) for windows-amd64 JRE (1.8.0_161-b12), built on Dec 19 2017 17:52:25 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 33469572k(19482664k free), swap 33469572k(15755360k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC -XX:+UseParallelOldGC 
2018-03-03T23:59:47.152+0300: 190.655: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 499752K->330968K(522240K), 0.0381271 secs] [Times: user=0.26 sys=0.00, real=0.04 secs] 
2018-03-03T23:59:47.262+0300: 190.766: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 501464K->332696K(522240K), 0.0388924 secs] [Times: user=0.33 sys=0.00, real=0.04 secs] 
2018-03-03T23:59:47.376+0300: 190.880: [GC (Allocation Failure) [PSYoungGen: 172320K->1792K(172544K)] 503192K->334400K(522240K), 0.0364343 secs] [Times: user=0.19 sys=0.00, real=0.04 secs] 
2018-03-03T23:59:47.486+0300: 190.990: [GC (Allocation Failure) [PSYoungGen: 172288K->1856K(172544K)] 504896K->336192K(522240K), 0.0345837 secs] [Times: user=0.17 sys=0.00, real=0.03 secs] 
2018-03-03T23:59:47.595+0300: 191.099: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 506688K->337896K(522240K), 0.0364385 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-03T23:59:47.706+0300: 191.209: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 508392K->339632K(522240K), 0.0357787 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2018-03-03T23:59:47.815+0300: 191.319: [GC (Allocation Failure) [PSYoungGen: 172320K->1792K(172544K)] 510128K->341328K(522240K), 0.0354788 secs] [Times: user=0.19 sys=0.00, real=0.04 secs] 
2018-03-03T23:59:47.926+0300: 191.429: [GC (Allocation Failure) [PSYoungGen: 172288K->1824K(172544K)] 511824K->343088K(522240K), 0.0387647 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:03.039+0300: 206.543: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 513584K->344816K(522240K), 0.0360533 secs] [Times: user=0.16 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:03.155+0300: 206.659: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 515312K->346544K(522240K), 0.0362787 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:03.191+0300: 206.695: [Full GC (Ergonomics) [PSYoungGen: 1824K->0K(172544K)] [ParOldGen: 344720K->244327K(349696K)] 346544K->244327K(522240K), [Metaspace: 5272K->5272K(1056768K)], 3.5428361 secs] [Times: user=11.69 sys=0.00, real=3.54 secs] 
2018-03-04T00:00:06.822+0300: 210.326: [GC (Allocation Failure) [PSYoungGen: 170496K->1792K(172544K)] 414823K->246119K(522240K), 0.0250690 secs] [Times: user=0.14 sys=0.02, real=0.03 secs] 
2018-03-04T00:00:06.924+0300: 210.427: [GC (Allocation Failure) [PSYoungGen: 172288K->1888K(172544K)] 416615K->247959K(522240K), 0.0349536 secs] [Times: user=0.19 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:07.033+0300: 210.537: [GC (Allocation Failure) [PSYoungGen: 172384K->1824K(172544K)] 418455K->249631K(522240K), 0.0316857 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:07.141+0300: 210.644: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 420127K->251399K(522240K), 0.0345771 secs] [Times: user=0.19 sys=0.02, real=0.03 secs] 
2018-03-04T00:00:07.250+0300: 210.753: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 421895K->253103K(522240K), 0.0365920 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:07.362+0300: 210.866: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 423599K->254871K(522240K), 0.0343791 secs] [Times: user=0.17 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:07.470+0300: 210.974: [GC (Allocation Failure) [PSYoungGen: 172352K->1856K(172544K)] 425367K->256615K(522240K), 0.0325306 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:07.577+0300: 211.081: [GC (Allocation Failure) [PSYoungGen: 172352K->1856K(172544K)] 427111K->258351K(522240K), 0.0336207 secs] [Times: user=0.20 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:22.686+0300: 226.190: [GC (Allocation Failure) [PSYoungGen: 172352K->1792K(172544K)] 428847K->260015K(522240K), 0.0329945 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:22.798+0300: 226.301: [GC (Allocation Failure) [PSYoungGen: 172288K->1824K(172544K)] 430511K->261783K(522240K), 0.0352492 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:22.908+0300: 226.412: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 432279K->263551K(522240K), 0.0332637 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:23.016+0300: 226.520: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 434047K->265247K(522240K), 0.0337036 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:23.124+0300: 226.627: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 435743K->267023K(522240K), 0.0394919 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:23.236+0300: 226.740: [GC (Allocation Failure) [PSYoungGen: 172352K->1888K(172544K)] 437519K->268783K(522240K), 0.0356858 secs] [Times: user=0.19 sys=0.00, real=0.03 secs] 
2018-03-04T00:00:23.343+0300: 226.847: [GC (Allocation Failure) [PSYoungGen: 172384K->1824K(172544K)] 439279K->270447K(522240K), 0.0368766 secs] [Times: user=0.22 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:23.446+0300: 226.950: [GC (Allocation Failure) [PSYoungGen: 151862K->1568K(172544K)] 420486K->271927K(522240K), 0.0355392 secs] [Times: user=0.22 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:23.536+0300: 227.040: [GC (Allocation Failure) --[PSYoungGen: 172064K->172064K(172544K)] 442423K->443943K(522240K), 0.0607155 secs] [Times: user=0.22 sys=0.00, real=0.06 secs] 
2018-03-04T00:00:23.597+0300: 227.100: [Full GC (Ergonomics) [PSYoungGen: 172064K->0K(172544K)] [ParOldGen: 271879K->299307K(349696K)] 443943K->299307K(522240K), [Metaspace: 5275K->5275K(1056768K)], 1.9513273 secs] [Times: user=11.30 sys=0.03, real=1.95 secs] 
2018-03-04T00:00:40.623+0300: 244.127: [GC (Allocation Failure) [PSYoungGen: 170496K->1856K(172544K)] 469803K->301163K(522240K), 0.0307467 secs] [Times: user=0.09 sys=0.01, real=0.03 secs] 
2018-03-04T00:00:40.735+0300: 244.239: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 471659K->302867K(522240K), 0.0450557 secs] [Times: user=0.31 sys=0.00, real=0.05 secs] 
2018-03-04T00:00:40.853+0300: 244.356: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 473363K->304603K(522240K), 0.0374841 secs] [Times: user=0.33 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:40.967+0300: 244.471: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 475099K->306339K(522240K), 0.0421603 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:41.093+0300: 244.597: [GC (Allocation Failure) [PSYoungGen: 172320K->1824K(172544K)] 476835K->308083K(522240K), 0.0401562 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:41.210+0300: 244.713: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 478579K->309859K(522240K), 0.0411961 secs] [Times: user=0.30 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:41.327+0300: 244.831: [GC (Allocation Failure) [PSYoungGen: 172352K->1824K(172544K)] 480355K->311571K(522240K), 0.0388338 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:41.440+0300: 244.944: [GC (Allocation Failure) [PSYoungGen: 172320K->1888K(172544K)] 482067K->313371K(522240K), 0.0364217 secs] [Times: user=0.20 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:41.550+0300: 245.053: [GC (Allocation Failure) [PSYoungGen: 172384K->1824K(172544K)] 483867K->315035K(522240K), 0.0378639 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
2018-03-04T00:00:41.661+0300: 245.165: [GC (Allocation Failure) [PSYoungGen: 172320K->1856K(172544K)] 485531K->316795K(522240K), 0.0380962 secs] [Times: user=0.23 sys=0.00, real=0.04 secs] 
Heap
 PSYoungGen      total 172544K, used 17222K [0x00000000f5580000, 0x0000000100000000, 0x0000000100000000)
  eden space 170496K, 9% used [0x00000000f5580000,0x00000000f6481ae0,0x00000000ffc00000)
  from space 2048K, 90% used [0x00000000ffe00000,0x00000000fffd0000,0x0000000100000000)
  to   space 2048K, 0% used [0x00000000ffc00000,0x00000000ffc00000,0x00000000ffe00000)
 ParOldGen       total 349696K, used 314939K [0x00000000e0000000, 0x00000000f5580000, 0x00000000f5580000)
  object space 349696K, 90% used [0x00000000e0000000,0x00000000f338ef70,0x00000000f5580000)
 Metaspace       used 5285K, capacity 5468K, committed 5632K, reserved 1056768K
  class space    used 615K, capacity 662K, committed 768K, reserved 1048576K
